CustomerID,Age,Gender,Income,City,State,PostalCode,Region,Country,TotalPurchases,TotalSpent,MembershipLevel,LastPurchaseDate,FavoriteCategory,Churn
16819,44.0,Female,,Columbus,,43229,East,United States,9,7720.164,Gold,2023-12-23,Grocery,0.0
13137,45.0,Female,69884.0,Columbus,Ohio,43229,East,United States,103,10175.074,Platinum,2023-06-19,Grocery,1.0
17222,47.0,Female,96535.0,,Texas,77095,Central,United States,48,11894.933,Platinum,2023-04-24,Health & Personal Care,1.0
12813,,,66427.0,Irving,Texas,75061,Central,United States,6,8902.121,Gold,2023-11-13,Pet Supplies,0.0
15075,39.0,Female,82095.0,Irving,,75061,Central,United States,55,2398.0105,Silver,2023-06-26,Electronics,1.0
15217,44.0,Female,,Morristown,New Jersey,7960,East,United States,84,1769.6055,Silver,2023-08-25,Health & Personal Care,1.0
11597,38.0,,66038.0,Morristown,New Jersey,7960,East,United States,55,3264.461,Silver,2023-01-20,Grocery,1.0
19940,30.0,Female,,Los Angeles,California,90008,West,United States,31,5365.619,Gold,2023-11-08,Pet Supplies,0.0
15582,51.0,Male,67743.0,Los Angeles,California,90008,West,United States,14,4477.382,Silver,,Health & Personal Care,1.0
19606,28.0,Male,59712.0,Aurora,,60505,Central,United States,97,8552.364,Gold,2023-11-23,Clothing,0.0
15805,40.0,,56644.0,Durham,,27707,South,United States,104,12153.853,Platinum,2023-11-13,Clothing,0.0
14535,64.0,Female,65162.0,Durham,North Carolina,27707,South,United States,103,12593.211,Platinum,2023-04-07,Sports and Outdoors,1.0
13483,32.0,,105066.0,Columbus,Ohio,43229,East,United States,51,11772.843,Platinum,2023-12-23,Grocery,0.0
16061,44.0,Female,42189.0,,Ohio,43229,East,United States,31,10637.439,Platinum,2023-10-01,Pet Supplies,0.0
11653,54.0,Male,57047.0,Columbus,Ohio,43229,East,United States,27,10182.786,Platinum,2023-12-07,Furniture,0.0
13091,55.0,Female,104252.0,,California,90036,West,United States,40,2741.7053,Silver,2023-05-04,Health & Personal Care,1.0
13226,25.0,Female,52408.0,Stockton,California,95207,West,United States,54,9416.458,Gold,2023-12-19,Beauty,0.0
14588,35.0,Male,82500.0,,Missouri,65203,Central,United States,33,12186.206,Platinum,,Electronics,0.0
19016,42.0,Female,69464.0,Columbia,Missouri,65203,Central,United States,9,5613.653,Gold,2023-12-02,Health & Personal Care,0.0
15900,18.0,Female,70588.0,Columbus,Georgia,31907,South,United States,46,11688.518,Platinum,2023-12-27,Office Products,0.0
19234,31.0,Female,,San Diego,,92037,West,United States,104,8355.144,Gold,2023-10-10,Beauty,0.0
18228,48.0,Female,69800.0,Texas City,Texas,77590,,United States,39,2736.7424,Silver,2023-11-12,Sports and Outdoors,0.0
17021,30.0,Female,,Los Angeles,California,90004,West,United States,102,1998.6553,Silver,2023-11-23,Grocery,0.0
14274,45.0,Female,89392.0,Los Angeles,California,90004,West,United States,86,5412.5913,Gold,2023-11-15,Office Products,0.0
11922,31.0,Female,80066.0,,California,90004,West,United States,17,12335.314,Platinum,2023-06-26,Sports and Outdoors,1.0
19569,32.0,,70242.0,Los Angeles,California,90004,West,United States,82,1230.5116,Silver,2023-11-15,Pet Supplies,0.0
15318,60.0,,50954.0,Springfield,Virginia,22153,South,United States,75,7655.32,Gold,2023-04-19,Beauty,1.0
14821,35.0,Female,67087.0,Springfield,Virginia,22153,South,United States,32,10920.975,Platinum,2023-11-19,Office Products,0.0
13490,,Female,59066.0,Decatur,Illinois,62521,Central,United States,19,519.9595,Bronze,2023-03-10,Office Products,1.0
15245,25.0,Female,58964.0,Decatur,,62521,Central,United States,84,8099.7207,Gold,2023-12-30,Home and Kitchen,0.0
11319,25.0,Female,58698.0,Decatur,,62521,Central,United States,97,10195.767,Platinum,2023-12-31,Pet Supplies,0.0
17468,23.0,Male,46573.0,Decatur,Illinois,62521,Central,United States,54,12235.686,Platinum,2023-11-06,Grocery,0.0
11436,,Female,70768.0,New York City,,10009,East,United States,47,11616.539,Platinum,2023-03-25,Home and Kitchen,1.0
12877,27.0,,47468.0,New York City,New York,10009,East,United States,61,9432.444,Gold,2023-12-09,Clothing,0.0
11035,37.0,Female,128861.0,,,10009,East,United States,44,12850.71,Platinum,2023-11-12,Health & Personal Care,0.0
10968,56.0,Female,69594.0,San Francisco,California,94110,West,United States,58,6854.27,Gold,2023-12-04,Home and Kitchen,0.0
15293,25.0,Female,88230.0,Moreno Valley,California,92553,West,United States,4,3796.1995,Silver,2023-05-19,Beauty,1.0
17242,,Male,72197.0,Everett,Massachusetts,2149,,United States,30,2375.0366,Silver,2023-11-10,Clothing,0.0
19238,20.0,Female,38767.0,Chattanooga,Tennessee,37421,South,United States,83,4413.4604,Silver,,Pet Supplies,1.0
12328,18.0,Female,,Chattanooga,Tennessee,37421,South,United States,46,592.2494,Bronze,2023-02-04,Sports and Outdoors,1.0
16940,34.0,,95987.0,,Tennessee,37421,South,United States,16,12311.03,Platinum,2023-12-17,Furniture,0.0
10386,25.0,,,Chattanooga,Tennessee,37421,South,United States,95,11000.338,Platinum,2023-12-30,Home and Kitchen,0.0
15380,25.0,Male,81240.0,Austin,Texas,78745,Central,United States,81,10300.697,Platinum,2023-11-22,Pet Supplies,0.0
14070,38.0,Female,68614.0,Austin,Texas,78745,Central,United States,64,8688.929,Gold,2023-11-19,Office Products,0.0
10917,49.0,,80227.0,Austin,,78745,Central,United States,100,201.7949,Bronze,2023-11-14,Office Products,0.0
10078,,Female,61624.0,Austin,,78745,Central,United States,35,5609.781,Gold,2023-11-20,Electronics,0.0
11353,41.0,Female,66640.0,Austin,Texas,78745,Central,United States,17,4895.5034,Silver,,Pet Supplies,1.0
14937,25.0,Female,84750.0,Virginia Beach,,23464,,United States,1,5197.5835,Gold,2023-11-08,Grocery,0.0
10333,36.0,Female,71691.0,Jamestown,New York,14701,East,United States,82,7350.464,Gold,2023-12-16,Grocery,0.0
12513,46.0,,76311.0,Coral Gables,Florida,33134,South,United States,65,11646.655,Platinum,2023-12-06,Health & Personal Care,0.0
10671,34.0,Female,43334.0,Coral Gables,Florida,33134,,United States,72,1801.3734,Silver,2023-06-05,Sports and Outdoors,1.0
16764,44.0,Female,82281.0,Hickory,North Carolina,28601,South,United States,25,3448.6843,Silver,2023-11-17,Pet Supplies,0.0
10208,41.0,,46061.0,Rockford,Illinois,61107,Central,United States,94,11940.209,Platinum,2023-03-26,Furniture,
15365,62.0,,96991.0,Rockford,Illinois,61107,Central,United States,74,12295.031,Platinum,2023-12-22,Health & Personal Care,0.0
19387,36.0,Male,38829.0,Rockford,Illinois,61107,Central,United States,75,3373.5676,Silver,2023-07-13,Grocery,1.0
18336,31.0,,36355.0,Seattle,Washington,98103,West,United States,47,1354.5459,Silver,2023-11-22,Office Products,0.0
19014,19.0,,61270.0,Huntsville,Texas,77340,Central,United States,4,9913.86,Gold,,Health & Personal Care,0.0
19267,,Female,55565.0,Huntsville,Texas,77340,,United States,60,12799.474,Platinum,2023-03-07,Electronics,1.0
14158,38.0,Male,73131.0,Huntsville,Texas,77340,Central,United States,79,3629.8213,Silver,2023-03-17,Sports and Outdoors,1.0
17670,51.0,Female,85430.0,Milwaukee,Wisconsin,53209,Central,United States,74,10825.99,Platinum,2023-12-21,Furniture,0.0
18287,55.0,Female,67272.0,,,53209,,United States,50,3149.4893,Silver,2023-12-14,Electronics,0.0
18300,29.0,Male,86785.0,Green Bay,Wisconsin,54302,Central,United States,52,5238.5303,Gold,2023-11-16,Clothing,0.0
10741,64.0,Female,97373.0,Philadelphia,Pennsylvania,19120,,United States,90,2710.606,Silver,2023-02-15,Health & Personal Care,1.0
12443,33.0,Female,,Philadelphia,Pennsylvania,19120,East,United States,49,4037.078,Silver,2023-12-09,Clothing,0.0
18950,60.0,Male,85323.0,,California,90008,West,United States,35,11828.266,Platinum,2023-02-24,Sports and Outdoors,1.0
19147,33.0,Male,52858.0,Los Angeles,California,90008,West,United States,59,11208.1045,Platinum,2023-10-16,Home and Kitchen,0.0
12590,,Female,59645.0,Los Angeles,California,90008,West,United States,10,1029.9436,Silver,2023-09-12,Beauty,1.0
15720,57.0,Female,87211.0,Los Angeles,California,90008,West,United States,69,3772.5833,Silver,2023-08-20,Furniture,1.0
19903,,,77466.0,North Miami,Florida,33161,South,United States,84,10382.71,Platinum,,Pet Supplies,0.0
11262,18.0,,74435.0,Portland,Oregon,97206,West,United States,8,5824.678,Gold,2023-11-06,Home and Kitchen,0.0
10025,24.0,Male,51053.0,Portland,Oregon,97206,West,United States,56,5305.272,Gold,2023-12-01,Furniture,0.0
10140,36.0,Female,62755.0,,,60505,Central,United States,37,12247.506,Platinum,2023-02-03,Grocery,1.0
15800,40.0,Female,,San Francisco,California,94109,West,United States,47,12392.93,Platinum,,Grocery,0.0
18100,47.0,Male,37992.0,San Francisco,California,94110,West,United States,97,9924.785,Gold,2023-12-06,Electronics,0.0
15942,25.0,Male,103095.0,New Bedford,Massachusetts,2740,East,United States,2,3055.685,Silver,2023-12-20,Sports and Outdoors,0.0
19532,40.0,Male,83467.0,New Bedford,Massachusetts,2740,East,United States,17,2578.1768,Silver,2023-10-16,Home and Kitchen,0.0
14518,52.0,Female,84367.0,San Diego,,92037,,United States,85,199.76218,Bronze,2023-06-20,Electronics,1.0
17951,56.0,Male,,Jackson,Tennessee,38301,South,United States,26,2942.4114,Silver,2023-01-04,Home and Kitchen,1.0
17777,45.0,Male,65784.0,,Tennessee,38301,South,United States,5,13065.83,Platinum,2023-10-18,Electronics,0.0
14272,39.0,Female,77949.0,Jackson,Tennessee,38301,South,United States,66,3463.532,Silver,2023-10-07,Clothing,0.0
17877,32.0,Male,99677.0,Jackson,Tennessee,38301,South,United States,38,5856.048,Gold,2023-11-09,Pet Supplies,0.0
12106,30.0,,,Jackson,Tennessee,38301,South,United States,93,11172.55,Platinum,2023-12-27,Pet Supplies,0.0
18612,,Male,,Jacksonville,Florida,32216,South,United States,24,12327.692,Platinum,2023-08-16,Home and Kitchen,1.0
16941,27.0,Male,66617.0,San Diego,California,92024,West,United States,24,7580.373,Gold,2023-12-25,Clothing,0.0
10491,28.0,,67815.0,Hialeah,Florida,33012,South,United States,7,10424.828,Platinum,2023-11-26,Pet Supplies,0.0
12228,38.0,Male,82931.0,Hialeah,,33012,South,United States,62,12131.549,Platinum,2023-12-01,Office Products,0.0
16679,47.0,Female,56187.0,Houston,,77070,Central,United States,69,1847.6912,Silver,,Pet Supplies,1.0
18702,28.0,Male,103134.0,Houston,Texas,77070,,United States,91,4052.2725,Silver,,Clothing,0.0
19247,46.0,,62365.0,Houston,Texas,77070,Central,United States,83,12223.368,Platinum,,Health & Personal Care,0.0
14729,48.0,Female,51360.0,Houston,,77070,Central,United States,73,6807.3228,Gold,2023-12-12,Health & Personal Care,0.0
19657,31.0,Male,58355.0,Virginia Beach,Virginia,23464,South,United States,10,7667.954,Gold,2023-12-21,Grocery,0.0
18392,41.0,Female,82485.0,Virginia Beach,Virginia,23464,South,United States,19,5003.6494,Gold,2023-12-05,Health & Personal Care,0.0
11729,39.0,,61673.0,Virginia Beach,Virginia,23464,South,United States,28,9796.509,Gold,2023-03-03,Home and Kitchen,1.0
11929,46.0,Female,50423.0,,Texas,77070,Central,United States,83,8689.453,Gold,2023-11-18,Pet Supplies,0.0
12386,28.0,Male,22530.0,Philadelphia,Pennsylvania,19120,East,United States,15,12793.428,Platinum,,Beauty,0.0
15538,,Female,59177.0,Philadelphia,Pennsylvania,19120,East,United States,28,712.8765,Bronze,2023-11-25,Electronics,0.0
14755,38.0,Male,112495.0,Memphis,Tennessee,38109,,United States,30,293.06082,Bronze,2023-05-15,Furniture,1.0
19263,30.0,Male,89912.0,Lakewood,Ohio,44107,,United States,26,2193.306,Silver,2023-04-04,Home and Kitchen,1.0
13478,30.0,Male,77806.0,Lakewood,Ohio,44107,,United States,100,9854.9,Gold,2023-12-03,Health & Personal Care,0.0
19539,31.0,,,New York City,New York,10011,East,United States,16,11393.144,Platinum,2023-12-07,Electronics,0.0
15378,32.0,Female,25932.0,Philadelphia,Pennsylvania,19120,East,United States,15,2049.8035,Silver,2023-04-21,Furniture,1.0
19109,45.0,Male,71878.0,Los Angeles,California,90008,West,United States,99,12511.872,Platinum,2023-11-06,Pet Supplies,0.0
14815,50.0,Male,53037.0,Dallas,Texas,75220,,United States,50,12472.308,Platinum,2023-11-17,Sports and Outdoors,0.0
18356,37.0,Male,90260.0,Dallas,Texas,75220,Central,United States,4,13217.416,Platinum,2023-11-27,Office Products,0.0
11142,47.0,Male,90883.0,Dallas,,75220,Central,United States,52,7847.591,Gold,2023-12-30,Pet Supplies,0.0
15620,30.0,Female,,Dallas,Texas,75220,Central,United States,63,1328.0717,Silver,2023-02-13,Home and Kitchen,1.0
13252,,Female,71592.0,Orange,New Jersey,7050,East,United States,5,5331.156,Gold,2023-12-07,Electronics,0.0
12645,32.0,Female,92948.0,Dallas,Texas,75220,Central,United States,103,10718.126,Platinum,2023-11-02,Home and Kitchen,0.0
10226,37.0,Female,50058.0,Romeoville,Illinois,60441,,United States,21,8071.31,Gold,2023-12-17,Sports and Outdoors,0.0
17248,39.0,Female,,Chicago,Illinois,60623,,United States,69,716.8583,Bronze,2023-05-15,Pet Supplies,1.0
15425,40.0,Female,73615.0,Chicago,Illinois,60623,Central,United States,3,12620.698,Platinum,2023-11-16,Electronics,0.0
14807,43.0,Male,78668.0,Chicago,Illinois,60623,Central,United States,55,12651.982,Platinum,2023-11-09,Furniture,0.0
11071,37.0,,100682.0,Chicago,Illinois,60623,Central,United States,101,4629.136,Silver,2023-05-14,Furniture,
11499,44.0,Female,59901.0,Jacksonville,,28540,South,United States,65,13078.9,Platinum,2023-11-21,Grocery,0.0
16305,,,80152.0,Jacksonville,North Carolina,28540,South,United States,97,4571.326,Silver,2023-06-24,Furniture,1.0
16499,44.0,Female,52558.0,Jacksonville,North Carolina,28540,South,United States,10,11878.86,Platinum,2023-10-07,Office Products,0.0
10468,,Female,54080.0,Jacksonville,,28540,South,United States,40,223.18996,Bronze,2023-03-18,Furniture,1.0
10364,,Female,51141.0,,Missouri,65807,Central,United States,60,9736.732,Gold,2023-11-15,Electronics,0.0
10969,38.0,Male,89468.0,Springfield,Missouri,65807,Central,United States,2,7781.1597,Gold,2023-11-07,Pet Supplies,0.0
19183,32.0,Female,67690.0,San Francisco,California,94110,,United States,30,10562.0625,Platinum,2023-11-10,Home and Kitchen,0.0
17698,31.0,Female,101206.0,Columbia,Tennessee,38401,South,United States,62,3614.1284,Silver,2023-08-31,Office Products,1.0
13572,,Male,96995.0,Columbia,Tennessee,38401,,United States,57,9507.863,Gold,2023-12-15,Health & Personal Care,0.0
15313,25.0,Female,91792.0,Hollywood,Florida,33021,South,United States,68,2835.6929,Silver,2023-01-23,Furniture,1.0
17697,35.0,Male,32939.0,Hollywood,Florida,33021,South,United States,95,7059.0156,Gold,2023-11-21,Beauty,0.0
15742,,Male,54960.0,Dallas,Texas,75081,Central,United States,8,1631.1229,Silver,2023-06-28,Office Products,1.0
10764,39.0,Male,48678.0,Houston,,77041,,United States,58,11038.98,Platinum,2023-12-28,Furniture,0.0
13518,18.0,Female,71972.0,Houston,,77041,Central,United States,83,3919.1497,Silver,2023-09-12,Clothing,1.0
15104,40.0,Female,99117.0,Philadelphia,Pennsylvania,19140,East,United States,62,1325.7357,Silver,2023-03-15,Home and Kitchen,1.0
18022,51.0,Female,65926.0,Phoenix,Arizona,85023,West,United States,42,12287.412,Platinum,2023-11-08,Pet Supplies,0.0
19382,36.0,Female,22530.0,Sandy Springs,Georgia,30328,South,United States,71,239.5661,Bronze,2023-03-12,Electronics,1.0
12860,55.0,Female,24137.0,Sandy Springs,,30328,South,United States,78,6015.7266,Gold,2023-11-12,Health & Personal Care,0.0
19420,30.0,Female,46653.0,Spokane,Washington,99207,West,United States,68,2258.5781,Silver,2023-03-01,Furniture,1.0
19272,46.0,,59500.0,Spokane,Washington,99207,West,United States,98,5427.081,Gold,2023-12-03,Electronics,0.0
14006,44.0,Male,,Milwaukee,Wisconsin,53209,Central,United States,94,8226.256,Gold,2023-12-09,Furniture,0.0
18570,39.0,Female,81062.0,Milwaukee,Wisconsin,53209,Central,United States,59,7681.054,Gold,2023-11-26,Electronics,0.0
12829,33.0,,61380.0,Milwaukee,Wisconsin,53209,Central,United States,43,10123.249,Platinum,2023-12-13,Grocery,0.0
11804,41.0,Male,,Milwaukee,Wisconsin,53209,Central,United States,102,11602.731,Platinum,2023-12-27,Clothing,0.0
13380,33.0,Female,,Fairfield,Ohio,45014,East,United States,11,11788.4375,Platinum,2023-12-27,Electronics,0.0
19504,29.0,Male,87578.0,Huntsville,,35810,South,United States,8,8773.041,Gold,,Office Products,0.0
19521,42.0,Male,70647.0,Houston,Texas,77036,Central,United States,60,4054.1677,Silver,2023-01-31,Beauty,1.0
11830,,Male,30397.0,New York City,New York,10011,East,United States,67,11364.874,Platinum,2023-11-17,Home and Kitchen,0.0
17167,33.0,Female,92714.0,Los Angeles,California,90008,West,United States,10,6532.6914,Gold,2023-11-04,Furniture,0.0
16370,38.0,,,Los Angeles,,90008,West,United States,55,12013.88,Platinum,2023-11-01,Pet Supplies,0.0
10762,41.0,Female,,Carlsbad,,88220,West,United States,97,2491.7852,Silver,2023-06-30,Office Products,1.0
19823,,,91665.0,Carlsbad,New Mexico,88220,,United States,6,10182.279,Platinum,2023-11-10,Health & Personal Care,0.0
18905,51.0,Female,77873.0,Pocatello,Idaho,83201,West,United States,50,1140.2032,Silver,2023-11-05,Sports and Outdoors,0.0
19588,58.0,Male,44047.0,Pocatello,,83201,West,United States,4,8825.255,Gold,2023-10-30,Sports and Outdoors,0.0
18595,56.0,,88443.0,Springfield,,22153,,United States,85,606.4671,Bronze,2023-02-26,Sports and Outdoors,1.0
15830,22.0,,57741.0,Springfield,Virginia,22153,South,United States,2,5886.436,Gold,2023-11-18,Beauty,0.0
19417,44.0,Female,72085.0,Toledo,Ohio,43615,East,United States,75,5115.7407,Gold,2023-01-07,Furniture,1.0
13324,51.0,Female,44735.0,Fort Collins,Colorado,80525,West,United States,80,2110.2043,Silver,2023-10-01,Beauty,0.0
10761,27.0,Female,67487.0,,New York,10024,East,United States,6,8902.213,Gold,2023-02-21,Office Products,1.0
12488,36.0,Female,,New York City,New York,10035,,United States,50,7954.2427,Gold,2023-07-26,Beauty,1.0
12091,62.0,Male,54666.0,New York City,,10035,East,United States,70,12483.195,Platinum,2023-12-12,Beauty,0.0
19545,41.0,,70747.0,New York City,New York,10035,East,United States,39,12029.233,Platinum,2023-11-26,Office Products,0.0
19001,26.0,Female,43544.0,Marlborough,Massachusetts,1752,East,United States,71,7798.471,Gold,2023-12-27,Clothing,0.0
15360,31.0,Female,72036.0,Marlborough,Massachusetts,1752,East,United States,10,9463.624,Gold,2023-12-12,Beauty,0.0
19526,36.0,,47914.0,New Rochelle,New York,10801,East,United States,27,8271.06,Gold,2023-04-21,Electronics,1.0
10233,25.0,Female,72773.0,Seattle,Washington,98103,West,United States,12,1793.0664,Silver,2023-01-17,Office Products,1.0
14086,,Female,65120.0,Seattle,Washington,98103,West,United States,39,5848.811,Gold,2023-12-08,Pet Supplies,0.0
12147,37.0,,,Detroit,Michigan,48227,Central,United States,91,7823.0547,Gold,2023-11-27,Electronics,0.0
17074,18.0,,,Fayetteville,Arkansas,72701,South,United States,65,12954.9795,Platinum,2023-01-07,Beauty,1.0
12718,40.0,Female,102174.0,Quincy,Illinois,62301,Central,United States,65,9355.243,Gold,2023-12-09,Clothing,0.0
12344,46.0,Male,61441.0,Quincy,Illinois,62301,Central,United States,51,4423.61,Silver,2023-10-11,Grocery,0.0
14394,28.0,Male,53810.0,New York City,New York,10035,East,United States,14,750.86053,Bronze,2023-06-02,Sports and Outdoors,1.0
10763,,Female,110190.0,New York City,New York,10035,East,United States,29,1534.0371,Silver,2023-12-03,Grocery,0.0
19472,40.0,Female,50029.0,Houston,Texas,77095,,United States,9,1543.7161,Silver,2023-08-21,Health & Personal Care,1.0
18101,55.0,Female,59689.0,Detroit,,48205,Central,United States,45,12313.655,Platinum,2023-12-10,Electronics,
12586,30.0,Female,78813.0,Chandler,Arizona,85224,West,United States,32,869.263,Bronze,2023-03-16,Sports and Outdoors,1.0
12719,34.0,Female,102330.0,Hollywood,,33021,South,United States,45,4985.13,Silver,,Pet Supplies,1.0
16920,18.0,Female,58002.0,Los Angeles,California,90049,West,United States,96,5914.555,Gold,2023-12-01,Clothing,0.0
13202,25.0,Male,59018.0,San Francisco,,94122,West,United States,63,9732.943,Gold,2023-12-04,Clothing,0.0
11705,34.0,Male,,Sunnyvale,California,94086,West,United States,102,12355.806,Platinum,2023-12-11,Sports and Outdoors,0.0
15774,43.0,,126132.0,Sunnyvale,California,94086,West,United States,35,6330.795,Gold,2023-12-27,Grocery,0.0
19351,35.0,Female,62806.0,Sunnyvale,California,94086,West,United States,60,4806.3325,Silver,2023-02-26,Office Products,1.0
15170,18.0,Female,69216.0,Sunnyvale,California,94086,West,United States,64,10827.445,Platinum,2023-11-26,Clothing,0.0
16020,,Female,50860.0,Sunnyvale,California,94086,West,United States,74,11434.085,Platinum,2023-12-20,Pet Supplies,0.0
15972,46.0,Female,126854.0,New York City,New York,10011,East,United States,76,5220.88,Gold,2023-12-20,Clothing,0.0
10390,30.0,Female,81420.0,Los Angeles,California,90004,West,United States,33,10983.07,Platinum,2023-12-07,Clothing,0.0
16276,,,40239.0,San Francisco,California,94122,West,United States,26,4313.8174,Silver,2023-01-18,Clothing,1.0
15725,38.0,Female,67326.0,San Francisco,California,94122,West,United States,94,3938.6519,Silver,2023-08-02,Sports and Outdoors,1.0
15088,46.0,,50667.0,San Francisco,California,94122,West,United States,71,12688.467,Platinum,2023-12-11,Health & Personal Care,0.0
11322,30.0,Female,109801.0,Santa Ana,California,92704,West,United States,67,2567.5227,Silver,2023-02-02,Clothing,1.0
19348,40.0,,25085.0,Seattle,Washington,98103,West,United States,19,2942.4812,Silver,2023-05-01,Grocery,1.0
18397,44.0,,53419.0,New York City,New York,10011,East,United States,67,8215.231,Gold,2023-05-29,Clothing,1.0
16358,43.0,Female,30545.0,Los Angeles,California,90045,West,United States,56,12231.38,Platinum,2023-12-18,Furniture,0.0
12342,57.0,Female,49489.0,Los Angeles,,90045,West,United States,45,2330.7432,Silver,2023-07-07,Office Products,1.0
15150,19.0,,,Seattle,Washington,98103,West,United States,60,6569.502,Gold,2023-11-14,Furniture,0.0
19223,53.0,Male,53381.0,San Diego,California,92024,West,United States,33,8763.302,Gold,2023-12-10,Beauty,0.0
17136,36.0,,29239.0,San Diego,California,92024,West,United States,83,1342.1185,Silver,2023-03-03,Pet Supplies,1.0
18759,54.0,Female,40280.0,New York City,New York,10035,East,United States,87,1042.7454,Silver,2023-04-29,Office Products,1.0
19831,71.0,Female,103086.0,Chicago,,60653,Central,United States,85,4248.197,Silver,2023-11-29,Sports and Outdoors,0.0
15056,37.0,Female,72811.0,Chicago,Illinois,60653,,United States,66,5565.2983,Gold,2023-12-12,Pet Supplies,0.0
19892,32.0,Female,80378.0,Chicago,Illinois,60653,Central,United States,90,1044.9904,Silver,2023-01-06,Beauty,1.0
17349,45.0,Female,81288.0,Harrisonburg,Virginia,22801,South,United States,45,8975.29,Gold,2023-03-12,Clothing,1.0
15018,53.0,,53573.0,,Maryland,20852,East,United States,61,7438.1616,Gold,2023-12-08,Beauty,0.0
11561,68.0,Female,,Des Moines,Washington,98198,West,United States,28,9386.543,Gold,2023-11-17,Clothing,0.0
11492,23.0,Male,25083.0,Des Moines,Washington,98198,West,United States,2,13284.814,Platinum,2023-11-21,Home and Kitchen,0.0
12696,60.0,Female,76959.0,Philadelphia,Pennsylvania,19134,East,United States,65,11896.918,Platinum,,Electronics,0.0
17228,18.0,Female,64540.0,,Indiana,47201,Central,United States,69,801.96576,Bronze,2023-03-13,Furniture,1.0
10008,44.0,Female,93820.0,Springfield,Missouri,65807,Central,United States,16,4154.972,Silver,2023-07-02,Sports and Outdoors,1.0
15413,34.0,Female,49321.0,,Missouri,65807,Central,United States,22,289.78473,Bronze,2023-04-02,Clothing,1.0
13109,40.0,,83106.0,Henderson,,42420,South,United States,97,12022.548,Platinum,2023-12-26,Furniture,0.0
12266,43.0,Female,90113.0,Lakewood,,44107,East,United States,37,229.02382,Bronze,2023-05-02,Health & Personal Care,1.0
16345,41.0,,55244.0,Lakewood,Ohio,44107,,United States,103,7266.4814,Gold,2023-11-07,Beauty,0.0
12797,20.0,Male,58496.0,Omaha,Nebraska,68104,Central,United States,23,8895.745,Gold,2023-12-30,Sports and Outdoors,0.0
18871,31.0,,96041.0,Henderson,Kentucky,42420,South,United States,88,10400.944,Platinum,2023-11-13,Home and Kitchen,0.0
14160,44.0,Female,52368.0,Henderson,,42420,,United States,20,12031.291,Platinum,2023-11-17,Electronics,0.0
10949,30.0,,50808.0,Santa Ana,,92704,West,United States,3,2674.8572,Silver,2023-06-11,Home and Kitchen,1.0
13182,36.0,Female,100032.0,Santa Ana,California,92704,,United States,57,3021.8713,Silver,2023-04-15,Office Products,1.0
16235,37.0,Male,47535.0,Springfield,Virginia,22153,South,United States,57,12494.034,Platinum,2023-12-28,Home and Kitchen,0.0
13136,32.0,Female,,Suffolk,Virginia,23434,South,United States,34,12586.861,Platinum,2023-03-07,Furniture,1.0
10397,35.0,Female,22530.0,Suffolk,Virginia,23434,South,United States,79,4716.561,Silver,2023-10-26,Office Products,0.0
18107,32.0,Male,111164.0,Los Angeles,California,90049,West,United States,52,12168.367,Platinum,2023-03-09,Clothing,1.0
18011,42.0,Female,49028.0,Houston,Texas,77041,Central,United States,95,11676.36,Platinum,,Grocery,0.0
12478,,Male,,Houston,Texas,77041,Central,United States,60,10562.189,Platinum,2023-12-20,Office Products,0.0
16500,,Female,78562.0,Cary,North Carolina,27511,South,United States,94,6034.155,Gold,2023-12-11,Furniture,0.0
15364,40.0,Female,77672.0,Springfield,Ohio,45503,East,United States,32,9846.84,Gold,2023-12-01,Clothing,0.0
18153,38.0,Female,62040.0,Louisville,Kentucky,40214,,United States,42,10435.228,Platinum,2023-01-04,Health & Personal Care,1.0
10543,,Female,70286.0,,Ohio,45373,East,United States,16,9924.609,Gold,2023-12-10,Pet Supplies,0.0
19074,,Male,64815.0,,Ohio,45373,East,United States,24,10806.646,Platinum,2023-12-01,Sports and Outdoors,0.0
17266,,Female,45798.0,Detroit,Michigan,48227,,United States,91,5949.1514,Gold,,Clothing,0.0
13451,72.0,Male,84306.0,Detroit,,48227,Central,United States,70,10612.533,Platinum,2023-11-25,Sports and Outdoors,0.0
14017,,Female,,Detroit,Michigan,48227,Central,United States,5,11718.357,Platinum,2023-12-16,Grocery,0.0
14431,48.0,Male,94130.0,Detroit,Michigan,48227,Central,United States,71,3515.2722,Silver,2023-12-24,Sports and Outdoors,0.0
16838,47.0,Male,,Bloomington,Indiana,47401,Central,United States,9,936.8843,Bronze,2023-10-30,Sports and Outdoors,0.0
13771,,Female,75233.0,Dallas,Texas,75081,Central,United States,72,1798.0074,Silver,2023-07-07,Home and Kitchen,1.0
12664,38.0,Female,83933.0,Dallas,Texas,75081,Central,United States,87,12266.073,Platinum,2023-01-03,Grocery,1.0
14896,43.0,,59224.0,Dallas,Texas,75081,Central,United States,3,5656.4365,Gold,2023-05-15,Grocery,1.0
14265,21.0,Male,63802.0,Houston,Texas,77041,Central,United States,76,13236.219,Platinum,2023-10-23,Sports and Outdoors,0.0
10349,39.0,,61403.0,Houston,Texas,77041,Central,United States,95,12922.161,Platinum,2023-04-11,Beauty,1.0
12949,56.0,Male,72734.0,,Texas,77041,Central,United States,74,12558.401,Platinum,2023-02-13,Office Products,1.0
