CustomerID,Age,Gender,Income,City,State,PostalCode,Region,Country,TotalPurchases,TotalSpent,MembershipLevel,LastPurchaseDate,FavoriteCategory,Churn,_dataobs_
13910,28,Male,82836,Denver,Colorado,80219,West,United States,73,5033.427,Gold,2023-11-06,Sports and Outdoors,0,7756
13731,42,Male,82891,Philadelphia,Pennsylvania,19134,East,United States,24,5891.405,Gold,2023-11-24,Health & Personal Care,0,7758
19225,35,Female,69617,Philadelphia,Pennsylvania,19134,East,United States,75,6741.2017,Gold,2023-12-07,Sports and Outdoors,0,7763
10804,55,,77970,Clifton,New Jersey,7011,East,United States,26,11394.209,Platinum,2023-12-15,Pet Supplies,0,7768
15115,44,,83462,Chicago,Illinois,60623,Central,United States,97,1775.2114,Silver,2023-02-22,Health & Personal Care,1,7770
19386,60,Female,88201,Boca Raton,Florida,33433,South,United States,85,7963.724,Gold,2023-11-28,Furniture,0,7778
18626,,,,,Florida,33433,South,United States,78,3260.281,Silver,2023-08-07,Pet Supplies,1,7779
14029,27,Female,97842,Aurora,,80013,,United States,30,7050.2397,Gold,2023-12-24,Electronics,0,7781
14460,27,,88620,Aurora,Colorado,80013,,United States,73,13066.802,Platinum,2023-11-03,Furniture,0,7782
16502,,Male,68918,San Diego,,92037,West,United States,53,9343.769,Gold,,Electronics,0,7783
19230,43,Female,51502,Seattle,Washington,98105,West,United States,48,11685.745,Platinum,,Clothing,0,7786
10996,22,Female,48125,Los Angeles,California,90032,West,United States,21,987.72614,Bronze,2023-02-13,Furniture,1,7788
14786,56,Male,65493,Lancaster,Ohio,43130,East,United States,24,12604.479,Platinum,2023-07-19,Home and Kitchen,1,7802
15456,,Female,95179,Dallas,Texas,75217,,United States,95,4577.722,Silver,2023-12-02,Office Products,0,7808
15530,36,Female,63256,New York City,New York,10035,East,United States,33,5423.155,Gold,2023-11-15,Beauty,0,7811
15683,,Female,57305,Salt Lake City,Utah,84106,West,United States,25,8245.67,Gold,2023-12-26,Electronics,0,7827
11077,26,Male,,Philadelphia,Pennsylvania,19140,East,United States,99,12762.622,Platinum,2023-12-26,Electronics,0,7832
12793,62,Female,22530,,Pennsylvania,19134,East,United States,21,2810.172,Silver,2023-04-12,Electronics,1,7836
15889,53,,65060,Los Angeles,,90049,West,United States,78,8615.574,Gold,2023-12-21,Clothing,0,7837
14126,,Female,80452,Los Angeles,California,90049,West,United States,45,4447.421,Silver,2023-02-08,Sports and Outdoors,1,7838
10967,38,Female,63758,Rochester,New York,14609,East,United States,6,10945.633,Platinum,2023-12-28,Electronics,0,7844
12869,25,Male,,Rochester,New York,14609,East,United States,41,4295.6675,Silver,2023-09-18,Clothing,1,7845
19308,36,Female,41690,Rochester,,14609,East,United States,78,7236.2534,Gold,2023-12-04,Health & Personal Care,0,7846
10041,,Female,81842,San Francisco,California,94109,West,United States,72,2740.65,Silver,2023-02-15,Home and Kitchen,1,7849
17634,,Male,114402,Huntsville,Texas,77340,Central,United States,98,9318.368,Gold,2023-04-30,Pet Supplies,1,7850
11637,35,Male,,Huntsville,Texas,77340,,United States,73,6762.6367,Gold,,Sports and Outdoors,0,7851
15242,44,Male,98049,Huntsville,Texas,77340,,United States,6,9541.724,Gold,2023-11-24,Grocery,0,7853
19239,48,Male,,Huntsville,,77340,Central,United States,88,530.12146,Bronze,2023-12-21,Health & Personal Care,0,7855
18620,57,Female,60071,New York City,New York,10009,East,United States,53,12729.969,Platinum,2023-12-07,Health & Personal Care,0,7860
18839,43,Male,79649,Wilmington,North Carolina,28403,South,United States,16,12111.439,Platinum,2023-12-13,Grocery,0,7867
14112,28,,85399,San Francisco,California,94110,West,United States,45,1889.0258,Silver,2023-10-07,Beauty,0,7872
12993,19,Male,74753,Seattle,Washington,98115,,United States,98,1977.8047,Silver,2023-04-10,Grocery,1,7874
14418,41,Female,60502,Albuquerque,New Mexico,87105,West,United States,19,2225.8684,Silver,2023-03-04,Sports and Outdoors,1,7878
15519,,Female,60770,Los Angeles,California,90045,West,United States,26,7560.5312,Gold,2023-02-10,Sports and Outdoors,1,7881
16114,60,Male,83258,Los Angeles,California,90045,West,United States,70,7627.0405,Gold,2023-11-05,Clothing,0,7883
10179,26,Female,100568,Chicago,Illinois,60623,Central,United States,16,2275.9478,Silver,2023-08-01,Grocery,1,7890
10655,36,Male,60959,San Angelo,Texas,76903,Central,United States,18,8069.804,Gold,2023-11-18,Pet Supplies,0,7892
12893,48,Male,89210,San Francisco,California,94110,,United States,14,4691.1714,Silver,2023-02-23,Home and Kitchen,1,7899
16929,47,Male,66516,Houston,Texas,77070,Central,United States,88,8773.404,Gold,,Office Products,0,7906
18430,29,Female,42388,Houston,Texas,77070,Central,United States,76,4095.7815,Silver,2023-09-16,Sports and Outdoors,1,7907
17227,37,Female,42587,,California,92037,West,United States,36,10962.55,Platinum,2023-12-20,Electronics,0,7921
16142,38,,95332,Lawton,Oklahoma,73505,Central,United States,34,912.9621,Bronze,2023-03-02,Grocery,1,7925
13862,63,Female,73569,San Francisco,California,94122,West,United States,22,6254.647,Gold,2023-05-09,Pet Supplies,1,7944
10496,36,Male,41123,New York City,New York,10035,East,United States,27,4001.369,Silver,2023-04-12,Clothing,1,7952
10165,33,Female,50585,Chicago,Illinois,60623,,United States,16,4592.929,Silver,2023-03-30,Pet Supplies,1,7959
14324,28,Female,45083,Chicago,Illinois,60623,Central,United States,19,7562.2983,Gold,2023-11-14,Beauty,0,7960
19328,,Male,79582,Knoxville,Tennessee,37918,South,United States,12,8629.552,Gold,2023-06-19,Sports and Outdoors,1,7972
11997,22,,48403,,Tennessee,37918,South,United States,8,2817.9668,Silver,2023-11-02,Beauty,0,7973
18257,35,,56261,New York City,New York,10024,East,United States,2,11734.827,Platinum,2023-12-24,Furniture,0,7976
18772,,Male,73780,Dallas,Texas,75217,Central,United States,19,12852.282,Platinum,2023-11-14,Pet Supplies,0,7993
13253,36,Male,37719,Arlington,Texas,76017,Central,United States,35,10306.024,Platinum,2023-11-05,Electronics,0,7995
11328,64,Female,40510,Everett,Massachusetts,2149,East,United States,100,10896.61,Platinum,2023-11-23,Furniture,0,7999
14726,33,Male,88420,Troy,New York,12180,East,United States,62,12206.842,Platinum,2023-12-05,Sports and Outdoors,0,8001
15915,26,,62171,Troy,New York,12180,East,United States,95,6669.9546,Gold,2023-11-22,Grocery,0,8002
13466,50,Female,73439,Jacksonville,Florida,32216,South,United States,66,9951.522,Gold,2023-11-10,Health & Personal Care,0,8011
17707,32,Female,49876,San Francisco,California,94122,West,United States,77,2870.4863,Silver,2023-11-12,Home and Kitchen,0,8015
15637,25,Female,75408,San Francisco,California,94122,West,United States,43,7708.0933,Gold,2023-12-20,Clothing,0,8016
11318,,Female,64436,Seattle,Washington,98103,,United States,72,111.424255,Bronze,2023-01-18,Health & Personal Care,1,8025
15436,45,,83848,,Arkansas,72701,South,United States,69,8572.885,Gold,2023-11-17,Health & Personal Care,0,8034
11576,,Female,54537,Jacksonville,North Carolina,28540,South,United States,101,9503.768,Gold,2023-11-10,Furniture,0,8035
12396,34,Female,95652,Aurora,Illinois,60505,Central,United States,100,11810.311,Platinum,2023-03-30,Electronics,1,8042
14707,55,Female,,Tampa,Florida,33614,South,United States,71,3747.1938,Silver,2023-12-24,Clothing,0,8050
10993,44,Female,60019,Miami,Florida,33180,South,United States,78,13210.3,Platinum,2023-10-19,Office Products,0,8063
15717,32,Male,82992,Arlington,Virginia,22204,South,United States,23,4591.3345,Silver,2023-04-16,Office Products,1,8068
18940,,Female,46108,League City,Texas,77573,Central,United States,20,12964.968,Platinum,2023-12-16,Electronics,0,8086
17010,61,,63368,Houston,Texas,77095,Central,United States,59,7216.77,Gold,2023-01-16,Sports and Outdoors,1,8092
10592,49,,64060,Knoxville,Tennessee,37918,South,United States,76,8361.781,Gold,2023-11-21,Health & Personal Care,0,8112
16875,51,Female,69987,Lawrence,,1841,East,United States,13,11927.407,Platinum,2023-12-30,Pet Supplies,0,8115
10811,31,Female,76429,Philadelphia,,19134,East,United States,80,4881.614,Silver,2023-01-01,Grocery,1,8120
16622,60,Female,104186,Kissimmee,Florida,34741,South,United States,60,11566.851,Platinum,2023-11-18,Pet Supplies,0,8133
10351,19,Female,60169,Fort Worth,Texas,76106,Central,United States,67,2511.7441,Silver,,Office Products,1,8140
17282,42,Female,43419,,Texas,77036,Central,United States,48,10778.549,Platinum,2023-05-18,Electronics,1,8151
19461,26,,59504,Oakland,California,94601,West,United States,87,9733.57,Gold,2023-04-15,Sports and Outdoors,1,8154
18672,20,Male,,Manchester,Connecticut,6040,,United States,77,1088.9683,Silver,2023-10-31,Clothing,0,8156
13053,24,Female,42020,Franklin,Massachusetts,2038,East,United States,40,9832.043,Gold,2023-03-21,Home and Kitchen,1,8163
18270,,Female,37516,Glendale,Arizona,85301,West,United States,82,4991.92,Silver,2023-01-17,Sports and Outdoors,1,8166
19429,29,Male,78330,New York City,New York,10009,East,United States,47,499.51053,Bronze,2023-08-31,Beauty,1,8169
16485,34,Female,39688,,Texas,75217,Central,United States,44,3068.9888,Silver,2023-02-25,Electronics,1,8179
17805,32,Female,98193,Seattle,Washington,98105,West,United States,63,10832.42,Platinum,2023-12-22,Home and Kitchen,0,8186
11041,58,Male,106702,Lakewood,New Jersey,8701,East,United States,67,2657.7288,Silver,2023-01-13,Pet Supplies,1,8188
13179,48,,91177,Lakewood,New Jersey,8701,East,United States,19,816.55554,Bronze,2023-06-18,Sports and Outdoors,1,8189
15172,24,Female,79897,Baltimore,Maryland,21215,East,United States,65,5759.2847,Gold,2023-12-25,Clothing,0,8196
15214,25,Female,77872,,Washington,98105,West,United States,19,11683.448,Platinum,2023-12-01,Electronics,0,8203
16515,37,Female,96934,Philadelphia,Pennsylvania,19120,East,United States,76,222.08325,Bronze,2023-09-19,Clothing,1,8208
11375,,Female,86257,Cranston,Rhode Island,2920,East,United States,89,7270.5728,Gold,2023-12-24,Health & Personal Care,0,8210
13279,33,Female,42522,Cranston,Rhode Island,2920,East,United States,77,5799.942,Gold,2023-12-07,Sports and Outdoors,0,8214
19137,41,,106245,Bristol,Connecticut,6010,East,United States,77,11251.477,Platinum,2023-12-10,Electronics,0,8223
18628,49,Female,39842,Bristol,Connecticut,6010,East,United States,69,12054.516,Platinum,2023-07-31,Grocery,1,8224
15427,,,103212,Holland,Michigan,49423,Central,United States,27,11691.005,Platinum,2023-11-07,Home and Kitchen,0,8225
18117,28,Male,48266,,,94110,West,United States,90,542.87964,Bronze,2023-10-13,Clothing,0,8241
18766,35,Male,69222,Los Angeles,California,90036,,United States,83,10924.754,Platinum,2023-11-13,Clothing,0,8242
16618,47,Female,29254,Arlington,Virginia,22204,South,United States,88,6999.005,Gold,2023-02-13,Health & Personal Care,1,8250
19285,48,Female,67378,Los Angeles,California,90045,West,United States,13,8905.667,Gold,2023-09-10,Home and Kitchen,1,8262
14694,32,Female,101256,Amarillo,Texas,79109,Central,United States,103,4153.658,Silver,2023-02-18,Home and Kitchen,1,8265
18055,27,Female,,Detroit,Michigan,48205,Central,United States,15,2513.393,Silver,2023-12-17,Clothing,0,8270
16880,18,Male,118276,Houston,,77041,Central,United States,101,1412.9269,Silver,2023-11-13,Sports and Outdoors,0,8273
13695,,Male,65694,Columbus,Ohio,43229,East,United States,88,2321.441,Silver,2023-01-15,Beauty,1,8286
19186,43,Male,57261,Los Angeles,California,90008,West,United States,29,7593.714,Gold,2023-11-12,Electronics,0,8290
19536,39,Male,51482,Detroit,Michigan,48227,Central,United States,100,9007.361,Gold,2023-12-23,Home and Kitchen,0,8293
15454,53,,79698,Detroit,Michigan,48227,Central,United States,64,8655.519,Gold,2023-11-25,Clothing,0,8294
18313,26,,31389,Los Angeles,California,90008,West,United States,13,10804.18,Platinum,2023-12-29,Beauty,0,8300
19322,,Female,84143,Columbus,Georgia,31907,South,United States,42,4248.1943,Silver,2023-06-10,Clothing,1,8305
12482,,Female,76162,Los Angeles,California,90049,West,United States,69,4392.7065,Silver,2023-01-10,Sports and Outdoors,1,8309
11762,,Male,81270,Chicago,Illinois,60623,Central,United States,23,9753.44,Gold,2023-04-25,Electronics,1,8312
12130,18,Male,84795,Springfield,Virginia,22153,South,United States,68,7224.0615,Gold,2023-12-21,Beauty,0,8314
19486,58,Female,69770,Houston,Texas,77041,Central,United States,97,12807.424,Platinum,2023-06-05,Furniture,1,8317
11172,58,,90118,Hempstead,,11550,East,United States,85,3374.881,Silver,2023-08-11,Clothing,1,8329
17604,23,Male,98754,Dallas,Texas,75081,Central,United States,62,414.14987,Bronze,2023-11-09,Sports and Outdoors,0,8330
15898,21,Female,96371,Houston,Texas,77041,Central,United States,72,13259.583,Platinum,2023-11-25,Sports and Outdoors,0,8331
11515,57,Female,66817,Rochester,Minnesota,55901,Central,United States,79,12630.693,Platinum,2023-05-22,Beauty,1,8336
14147,32,Female,76689,San Marcos,Texas,78666,Central,United States,35,9135.078,Gold,2023-11-07,Office Products,0,8339
14774,39,Female,79486,San Marcos,Texas,78666,Central,United States,13,1602.1562,Silver,2023-11-27,Furniture,0,8341
12257,57,Female,105020,Greeley,Colorado,80634,West,United States,62,3471.7134,Silver,2023-03-15,Grocery,1,8350
12775,25,,71453,Greeley,Colorado,80634,West,United States,81,9655.151,Gold,2023-12-01,Beauty,0,8351
19278,40,Female,61177,San Antonio,,78207,Central,United States,23,2917.307,Silver,,Clothing,1,8362
12451,42,Female,82856,New York City,New York,10035,East,United States,12,2617.5203,Silver,2023-09-08,Pet Supplies,1,8366
13268,36,,48575,New York City,New York,10035,East,United States,75,10982.942,Platinum,2023-11-04,Grocery,0,8368
17119,42,Female,54001,Bethlehem,Pennsylvania,18018,East,United States,3,8014.5864,Gold,2023-12-16,Clothing,0,8388
13959,35,Male,94767,Henderson,Kentucky,42420,South,United States,102,873.9222,Bronze,,Office Products,0,8396
17742,,,54671,Peoria,Arizona,85345,West,United States,38,1638.5499,Silver,2023-01-04,Furniture,1,8398
19869,44,Female,84611,Jacksonville,North Carolina,28540,,United States,39,2595.8623,Silver,2023-03-18,Grocery,1,8402
16958,59,Female,72441,Seattle,Washington,98103,West,United States,35,6175.7383,Gold,2023-11-21,Sports and Outdoors,0,8408
13337,48,Female,74053,Seattle,Washington,98103,West,United States,39,9771.7,Gold,2023-09-21,Health & Personal Care,1,8410
16252,29,Male,79718,Chicago,Illinois,60623,Central,United States,43,6216.71,Gold,2023-12-15,Clothing,0,8415
17237,29,Female,51745,Fort Lauderdale,Florida,33311,South,United States,23,272.4869,Bronze,2023-04-17,Grocery,1,8417
12532,59,Female,57655,Houston,Texas,77041,Central,United States,74,6590.5244,Gold,,Home and Kitchen,0,8418
19546,37,Female,61378,Houston,Texas,77041,Central,United States,98,12645.785,Platinum,2023-11-14,Pet Supplies,0,8420
19650,40,,58465,Decatur,Illinois,62521,Central,United States,86,6623.276,Gold,2023-12-19,Furniture,0,8430
12717,,Male,94124,Decatur,Illinois,62521,Central,United States,55,9079.39,Gold,2023-12-13,Office Products,0,8432
13433,46,Female,94472,Houston,,77070,Central,United States,88,11999.181,Platinum,,Furniture,0,8435
15948,50,Male,70340,San Francisco,California,94122,West,United States,99,8687.505,Gold,2023-11-15,Sports and Outdoors,0,8440
19499,,Male,78191,,Michigan,49505,Central,United States,20,7610.238,Gold,2023-11-29,Clothing,0,8451
12852,43,Male,59791,San Francisco,California,94109,West,United States,51,8923.872,Gold,2023-11-09,Grocery,0,8452
15655,,Female,59653,,Tennessee,37211,South,United States,42,5496.1846,Gold,2023-11-24,Sports and Outdoors,0,8455
18573,21,Female,31687,Nashville,Tennessee,37211,South,United States,16,12607.244,Platinum,2023-11-07,Sports and Outdoors,0,8458
10279,61,Female,88467,Nashville,Tennessee,37211,South,United States,61,4672.5166,Silver,2023-09-18,Electronics,1,8459
11457,37,Male,111729,Philadelphia,Pennsylvania,19120,East,United States,29,157.83664,Bronze,,Pet Supplies,1,8460
17460,18,,93529,Los Angeles,California,90008,West,United States,41,10065.027,Platinum,2023-01-27,Electronics,1,8466
15487,28,Female,80393,Houston,Texas,77070,Central,United States,40,4667.6865,Silver,2023-03-12,Home and Kitchen,1,8472
16178,21,Female,91843,Houston,Texas,77070,Central,United States,79,5683.6777,Gold,2023-06-23,Clothing,1,8473
13314,30,Female,53278,Murfreesboro,Tennessee,37130,South,United States,96,10553.754,Platinum,2023-12-19,Office Products,0,8480
18237,35,Female,66395,Murfreesboro,Tennessee,37130,South,United States,75,5691.118,Gold,,Home and Kitchen,0,8483
17752,53,,83557,Seattle,Washington,98105,West,United States,101,6937.8657,Gold,,Sports and Outdoors,0,8488
13958,62,Male,86074,Lafayette,Louisiana,70506,South,United States,29,301.05084,Bronze,2023-02-14,Furniture,1,8494
19214,,Female,62091,Hillsboro,Oregon,97123,West,United States,65,2906.792,Silver,2023-06-22,Pet Supplies,1,8496
17085,40,Female,45116,Cambridge,Massachusetts,2138,East,United States,87,3119.8796,Silver,2023-11-03,Furniture,0,8498
14641,24,,113247,San Diego,,92105,West,United States,59,12341.74,Platinum,2023-11-27,Pet Supplies,0,8502
17887,36,Female,86703,New York City,,10009,East,United States,26,6507.77,Gold,2023-11-23,Health & Personal Care,0,8503
12740,43,Male,43360,New York City,New York,10009,East,United States,39,8619.026,Gold,2023-12-22,Office Products,0,8504
18116,36,Female,76485,Toledo,Ohio,43615,,United States,87,3426.1736,Silver,2023-02-01,Pet Supplies,1,8507
19661,25,Female,,Fort Worth,Texas,76106,Central,United States,49,7297.81,Gold,2023-11-13,Sports and Outdoors,0,8518
17840,24,,,Raleigh,North Carolina,27604,South,United States,79,4356.93,Silver,2023-08-09,Clothing,1,8524
17981,38,Female,97247,Chicago,Illinois,60623,Central,United States,15,8648.586,Gold,2023-11-10,Electronics,0,8528
19587,41,Male,50932,Huntsville,Texas,77340,Central,United States,67,5284.705,Gold,2023-02-24,Furniture,1,8529
19901,46,Female,84895,Houston,Texas,77070,Central,United States,29,9197.8955,Gold,2023-08-07,Furniture,1,8533
12447,39,Female,59889,New York City,New York,10035,East,United States,43,9578.663,Gold,2023-12-06,Pet Supplies,0,8555
14224,38,Male,120702,Salt Lake City,Utah,84106,West,United States,60,4249.5273,Silver,2023-03-21,Sports and Outdoors,1,8557
17851,37,Male,40820,,,19805,East,United States,63,9524.793,Gold,2023-05-12,Furniture,1,8567
19883,41,Female,78347,Wilmington,Delaware,19805,East,United States,26,634.39636,Bronze,2023-12-03,Home and Kitchen,0,8569
18081,48,Female,81765,Wilmington,Delaware,19805,,United States,71,2992.6274,Silver,2023-02-12,Home and Kitchen,1,8570
17474,47,Female,,Orlando,,32839,South,United States,56,1393.11,Silver,2023-03-02,Furniture,1,8572
14247,36,,40253,Orlando,,32839,South,United States,89,1167.9344,Silver,2023-08-25,Clothing,1,8575
17845,42,,79016,Sandy Springs,,30328,South,United States,64,5906.994,Gold,2023-12-04,Health & Personal Care,0,8589
17812,33,Female,49263,New York City,New York,10011,,United States,16,9468.541,Gold,2023-12-30,Health & Personal Care,0,8604
13577,49,Female,86336,,North Carolina,28205,South,United States,80,2298.2356,Silver,2023-03-07,Sports and Outdoors,1,8611
18058,42,,56856,,New Jersey,7501,,United States,92,1917.4872,Silver,2023-12-24,Furniture,0,8616
14279,24,Female,30376,Arlington,Virginia,22204,South,United States,99,11503.225,Platinum,2023-11-09,Clothing,0,8617
13137,45,Female,69884,Columbus,Ohio,43229,East,United States,103,10175.074,Platinum,2023-06-19,Grocery,1,8624
17222,47,Female,96535,,Texas,77095,Central,United States,48,11894.933,Platinum,2023-04-24,Health & Personal Care,1,8625
11597,38,,66038,Morristown,New Jersey,7960,East,United States,55,3264.461,Silver,2023-01-20,Grocery,1,8629
13226,25,Female,52408,Stockton,California,95207,West,United States,54,9416.458,Gold,2023-12-19,Beauty,0,8639
19016,42,Female,69464,Columbia,Missouri,65203,Central,United States,9,5613.653,Gold,2023-12-02,Health & Personal Care,0,8641
15900,18,Female,70588,Columbus,Georgia,31907,South,United States,46,11688.518,Platinum,2023-12-27,Office Products,0,8642
19234,31,Female,,San Diego,,92037,West,United States,104,8355.144,Gold,2023-10-10,Beauty,0,8643
18228,48,Female,69800,Texas City,Texas,77590,,United States,39,2736.7424,Silver,2023-11-12,Sports and Outdoors,0,8644
17242,,Male,72197,Everett,Massachusetts,2149,,United States,30,2375.0366,Silver,2023-11-10,Clothing,0,8660
12328,18,Female,,Chattanooga,Tennessee,37421,South,United States,46,592.2494,Bronze,2023-02-04,Sports and Outdoors,1,8662
14070,38,Female,68614,Austin,Texas,78745,Central,United States,64,8688.929,Gold,2023-11-19,Office Products,0,8666
10671,34,Female,43334,Coral Gables,Florida,33134,,United States,72,1801.3734,Silver,2023-06-05,Sports and Outdoors,1,8673
19267,,Female,55565,Huntsville,Texas,77340,,United States,60,12799.474,Platinum,2023-03-07,Electronics,1,8679
17670,51,Female,85430,Milwaukee,Wisconsin,53209,Central,United States,74,10825.99,Platinum,2023-12-21,Furniture,0,8681
18300,29,Male,86785,Green Bay,Wisconsin,54302,Central,United States,52,5238.5303,Gold,2023-11-16,Clothing,0,8683
10741,64,Female,97373,Philadelphia,Pennsylvania,19120,,United States,90,2710.606,Silver,2023-02-15,Health & Personal Care,1,8684
12106,30,,,Jackson,Tennessee,38301,South,United States,93,11172.55,Platinum,2023-12-27,Pet Supplies,0,8703
18612,,Male,,Jacksonville,Florida,32216,South,United States,24,12327.692,Platinum,2023-08-16,Home and Kitchen,1,8704
16941,27,Male,66617,San Diego,California,92024,West,United States,24,7580.373,Gold,2023-12-25,Clothing,0,8705
16679,47,Female,56187,Houston,,77070,Central,United States,69,1847.6912,Silver,,Pet Supplies,1,8708
14729,48,Female,51360,Houston,,77070,Central,United States,73,6807.3228,Gold,2023-12-12,Health & Personal Care,0,8711
19109,45,Male,71878,Los Angeles,California,90008,West,United States,99,12511.872,Platinum,2023-11-06,Pet Supplies,0,8723
13252,,Female,71592,Orange,New Jersey,7050,East,United States,5,5331.156,Gold,2023-12-07,Electronics,0,8728
12645,32,Female,92948,Dallas,Texas,75220,Central,United States,103,10718.126,Platinum,2023-11-02,Home and Kitchen,0,8729
15425,40,Female,73615,Chicago,Illinois,60623,Central,United States,3,12620.698,Platinum,2023-11-16,Electronics,0,8732
19183,32,Female,67690,San Francisco,California,94110,,United States,30,10562.0625,Platinum,2023-11-10,Home and Kitchen,0,8740
10764,39,Male,48678,Houston,,77041,,United States,58,11038.98,Platinum,2023-12-28,Furniture,0,8746
15104,40,Female,99117,Philadelphia,Pennsylvania,19140,East,United States,62,1325.7357,Silver,2023-03-15,Home and Kitchen,1,8748
11830,,Male,30397,New York City,New York,10011,East,United States,67,11364.874,Platinum,2023-11-17,Home and Kitchen,0,8761
12091,62,Male,54666,New York City,,10035,East,United States,70,12483.195,Platinum,2023-12-12,Beauty,0,8774
12718,40,Female,102174,Quincy,Illinois,62301,Central,United States,65,9355.243,Gold,2023-12-09,Clothing,0,8783
12344,46,Male,61441,Quincy,Illinois,62301,Central,United States,51,4423.61,Silver,2023-10-11,Grocery,0,8784
19472,40,Female,50029,Houston,Texas,77095,,United States,9,1543.7161,Silver,2023-08-21,Health & Personal Care,1,8787
16920,18,Female,58002,Los Angeles,California,90049,West,United States,96,5914.555,Gold,2023-12-01,Clothing,0,8790
11705,34,Male,,Sunnyvale,California,94086,West,United States,102,12355.806,Platinum,2023-12-11,Sports and Outdoors,0,8792
15170,18,Female,69216,Sunnyvale,California,94086,West,United States,64,10827.445,Platinum,2023-11-26,Clothing,0,8795
16020,,Female,50860,Sunnyvale,California,94086,West,United States,74,11434.085,Platinum,2023-12-20,Pet Supplies,0,8796
15972,46,Female,126854,New York City,New York,10011,East,United States,76,5220.88,Gold,2023-12-20,Clothing,0,8797
19348,40,,25085,Seattle,Washington,98103,West,United States,19,2942.4812,Silver,2023-05-01,Grocery,1,8803
12342,57,Female,49489,Los Angeles,,90045,West,United States,45,2330.7432,Silver,2023-07-07,Office Products,1,8806
15150,19,,,Seattle,Washington,98103,West,United States,60,6569.502,Gold,2023-11-14,Furniture,0,8807
12266,43,Female,90113,Lakewood,,44107,East,United States,37,229.02382,Bronze,2023-05-02,Health & Personal Care,1,8823
16838,47,Male,,Bloomington,Indiana,47401,Central,United States,9,936.8843,Bronze,2023-10-30,Sports and Outdoors,0,8845
14265,21,Male,63802,Houston,Texas,77041,Central,United States,76,13236.219,Platinum,2023-10-23,Sports and Outdoors,0,8849
19153,28,,101287,Haltom City,Texas,76117,Central,United States,102,9368.474,Gold,2023-11-04,Pet Supplies,0,8855
12484,50,Female,71021,,Virginia,23223,,United States,20,13118.126,Platinum,2023-01-19,Electronics,1,8858
14996,32,Female,64587,Richmond,Virginia,23223,South,United States,77,6662.6357,Gold,2023-01-24,Pet Supplies,1,8860
17123,48,,76976,Richmond,,23223,South,United States,81,702.0146,Bronze,2023-07-01,Beauty,1,8861
16111,58,Male,80809,Philadelphia,Pennsylvania,19140,East,United States,12,4076.5562,Silver,2023-06-30,Home and Kitchen,1,8866
18301,32,Female,49531,Houston,Texas,77070,Central,United States,96,6816.455,Gold,2023-12-11,Clothing,0,8873
13123,28,,86774,Houston,Texas,77070,Central,United States,20,9061.27,Gold,2023-11-14,Home and Kitchen,0,8875
19882,18,,81784,Cleveland,,44105,East,United States,81,2123.262,Silver,2023-11-08,Clothing,0,8877
10845,,Female,104045,,,27893,South,United States,62,3411.88,Silver,2023-10-15,Furniture,0,8883
11715,,Male,86371,Las Vegas,Nevada,89115,West,United States,69,3778.8813,Silver,2023-11-18,Home and Kitchen,0,8891
13887,44,Female,94859,Burlington,Vermont,5408,East,United States,58,10342.961,Platinum,2023-12-14,Office Products,0,8895
18642,30,Female,78346,Detroit,Michigan,48234,Central,United States,32,4838.591,Silver,2023-07-10,Health & Personal Care,1,8896
14873,,Male,39265,Hendersonville,Tennessee,37075,South,United States,54,3081.759,Silver,2023-01-22,Furniture,1,8904
19133,33,,71649,Jackson,Mississippi,39212,South,United States,38,7581.533,Gold,2023-11-13,Home and Kitchen,0,8913
18363,40,Female,70573,Kent,Washington,98031,West,United States,32,11071.058,Platinum,2023-06-28,Grocery,1,8919
15097,40,Female,96218,Kent,Washington,98031,West,United States,88,11038.226,Platinum,2023-12-06,Sports and Outdoors,0,8920
12078,31,Female,67410,,California,92683,West,United States,37,9210.677,Gold,2023-11-28,Grocery,0,8929
14668,35,,47272,Allentown,Pennsylvania,18103,East,United States,2,9652.902,Gold,2023-12-16,Home and Kitchen,0,8933
14283,,Female,,San Antonio,,78207,Central,United States,73,4804.7783,Silver,2023-04-22,Clothing,1,8938
14711,51,Male,61365,Avondale,Arizona,85323,,United States,26,10457.552,Platinum,2023-04-07,Pet Supplies,1,8939
18669,,Female,63207,,,8861,East,United States,82,1888.766,Silver,2023-12-15,Home and Kitchen,0,8945
18791,28,,123867,Lafayette,Louisiana,70506,South,United States,4,12409.492,Platinum,2023-09-29,Beauty,1,8964
17093,32,Male,,Bryan,Texas,77803,Central,United States,12,5358.8755,Gold,,Sports and Outdoors,0,8970
10313,40,Male,44392,Los Angeles,California,90008,West,United States,46,6349.563,Gold,2023-07-19,Electronics,1,8971
12914,,Female,95541,Phoenix,Arizona,85023,West,United States,29,8517.615,Gold,2023-09-16,Office Products,1,8975
16847,26,Female,101766,Los Angeles,California,90036,West,United States,53,574.20044,Bronze,2023-05-23,Furniture,1,8977
14927,43,Male,76440,Los Angeles,California,90036,West,United States,19,5810.605,Gold,2023-12-23,Electronics,0,8981
10945,39,Female,,Tallahassee,Florida,32303,South,United States,102,10630.615,Platinum,2023-12-21,Home and Kitchen,0,8983
16208,29,Female,69772,San Francisco,California,94122,,United States,19,8833.1455,Gold,2023-12-20,Electronics,0,8987
