Country,City,State,Postal Code,Region,Age,Gender,Income,Customer ID
United States,Henderson,Kentucky,42420,South,,Female,35314.0,18824
United States,Albuquerque,,87105,West,34.0,Female,57662.0,16993
United States,Delray Beach,Florida,33445,South,40.0,Male,77861.0,19081
United States,Delray Beach,Florida,33445,South,45.0,Male,122837.0,14738
United States,Philadelphia,,19140,East,22.0,Male,74646.0,15256
United States,Philadelphia,Pennsylvania,19140,East,40.0,Female,69451.0,16405
United States,Philadelphia,Pennsylvania,19140,East,26.0,Female,68507.0,12441
United States,Seattle,Washington,98105,,,Female,96269.0,12348
United States,,Virginia,23223,South,53.0,Male,95468.0,19248
United States,,Florida,33407,South,42.0,,76187.0,10705
United States,Fort Collins,Colorado,80525,,49.0,Male,57428.0,17663
United States,Franklin,Wisconsin,53132,,20.0,,55933.0,19358
United States,Monroe,North Carolina,28110,South,27.0,Female,72571.0,11936
United States,Dallas,,75081,Central,26.0,Female,,17687
United States,Dallas,,75081,,20.0,Male,54150.0,11265
United States,Philadelphia,Pennsylvania,19134,East,,Female,,12187
United States,San Francisco,California,94109,West,50.0,Female,91832.0,13998
United States,Dover,Delaware,19901,East,47.0,Male,81401.0,10948
United States,Dover,Delaware,19901,East,,Female,,18296
United States,Waco,Texas,76706,Central,40.0,,66381.0,12099
United States,Hagerstown,Maryland,21740,East,32.0,Female,43095.0,12832
United States,Cleveland,Ohio,44105,East,44.0,Female,60676.0,18112
United States,Cleveland,,44105,East,18.0,Male,122386.0,15109
United States,Mcallen,Texas,78501,Central,56.0,,,15662
United States,Mcallen,Texas,78501,Central,38.0,Male,71754.0,17009
United States,,Texas,78501,Central,32.0,Male,47108.0,19284
United States,Mcallen,Texas,78501,Central,51.0,,,16715
United States,Mcallen,,78501,Central,49.0,Male,,19073
United States,Mcallen,Texas,78501,Central,41.0,Male,75526.0,13328
United States,Mcallen,Texas,78501,Central,43.0,Female,56140.0,11320
United States,,,78501,Central,34.0,Male,90529.0,10855
United States,Mcallen,Texas,78501,Central,61.0,Female,67630.0,17034
United States,Santa Fe,New Mexico,87505,West,40.0,,72858.0,14081
United States,San Francisco,California,94110,West,58.0,Female,87642.0,15902
United States,,California,94110,West,26.0,Female,36748.0,18137
United States,San Francisco,California,94110,West,27.0,Female,69296.0,16332
United States,San Francisco,California,94110,West,56.0,Female,29647.0,15610
United States,New York City,New York,10024,East,56.0,Female,99029.0,16876
United States,Dallas,,75220,Central,,Female,94319.0,11145
United States,Dallas,,75220,,,Male,,13950
United States,Detroit,Michigan,48234,Central,25.0,Female,65295.0,12051
United States,Detroit,,48234,,21.0,,65065.0,11023
United States,,Pennsylvania,19140,East,,Male,65051.0,19533
United States,Philadelphia,Pennsylvania,19140,East,23.0,Female,68496.0,13758
United States,Carrollton,Texas,75007,Central,44.0,Female,108323.0,13732
United States,,New York,10009,East,32.0,Female,103572.0,19414
United States,New York City,New York,10009,East,20.0,Female,,12255
United States,New York City,,10009,East,22.0,,85503.0,16060
United States,Houston,Texas,77041,Central,,Male,78230.0,19667
United States,Houston,Texas,77041,Central,29.0,,56762.0,16524
United States,Los Angeles,California,90036,West,44.0,Male,84306.0,18182
United States,Los Angeles,California,90036,West,33.0,Male,,11021
United States,Los Angeles,California,90036,West,,Male,,19345
United States,Edmonds,,98026,West,40.0,Female,80304.0,14335
United States,Edmonds,Washington,98026,West,39.0,Female,63991.0,10169
United States,Edmonds,,98026,West,42.0,Female,75804.0,19293
United States,San Francisco,,94110,West,43.0,Male,67663.0,14967
United States,New York City,New York,10035,East,60.0,Female,79444.0,15336
United States,,Oregon,97477,West,35.0,Female,68031.0,18536
United States,Georgetown,Kentucky,40324,South,33.0,Male,57078.0,16455
United States,Georgetown,Kentucky,40324,South,,Female,96420.0,16935
United States,Coral Springs,Florida,33065,,55.0,,63175.0,10544
United States,Coral Springs,Florida,33065,South,34.0,Male,87349.0,18425
United States,San Francisco,,94110,West,31.0,Female,116003.0,11511
United States,San Francisco,California,94110,,49.0,Female,78703.0,11201
United States,San Francisco,California,94110,West,22.0,Male,52863.0,16824
United States,San Francisco,California,94110,,42.0,Male,85159.0,19173
United States,San Francisco,California,94110,West,,,,13948
United States,San Francisco,California,94110,West,34.0,Male,69008.0,13300
United States,Riverside,,92503,West,31.0,Female,,13785
United States,Troy,,45373,East,49.0,,51390.0,19493
United States,Troy,Ohio,45373,,51.0,Female,100776.0,15307
United States,Troy,Ohio,45373,East,49.0,Female,33151.0,15578
United States,Troy,Ohio,45373,,40.0,Female,,11585
United States,Troy,Ohio,45373,East,35.0,Female,83925.0,18616
United States,Moreno Valley,California,92553,West,,Male,45160.0,12331
United States,,California,92553,West,,Female,75063.0,18639
United States,Seattle,Washington,98115,West,21.0,Male,70225.0,16367
United States,Seattle,,98115,West,28.0,,,14973
United States,Chicago,Illinois,60623,Central,21.0,Female,48880.0,12140
United States,Chicago,Illinois,60623,Central,52.0,Male,64895.0,12559
United States,Jackson,,49201,Central,35.0,Female,82005.0,19887
United States,Jackson,Michigan,49201,Central,21.0,Male,63145.0,11167
United States,Jackson,Michigan,49201,,31.0,Male,74082.0,15785
United States,New York City,New York,10024,East,33.0,Female,53425.0,17947
United States,New York City,New York,10024,East,,,52884.0,19917
United States,New York City,New York,10024,,59.0,,95731.0,15078
United States,New York City,New York,10024,East,,Female,79009.0,18818
United States,Seattle,Washington,98105,West,27.0,Male,67875.0,16394
United States,,Washington,98105,West,35.0,Female,88833.0,14850
United States,Seattle,Washington,98105,,18.0,,89409.0,10650
United States,,Washington,98105,West,18.0,Female,65686.0,13997
United States,Saint Charles,Missouri,63301,Central,,Female,51010.0,15258
United States,Long Beach,New York,11561,East,,Male,82407.0,19444
United States,Long Beach,New York,11561,East,,,83524.0,18662
United States,Lakewood,New Jersey,8701,East,33.0,Female,65067.0,14597
United States,Clinton,Maryland,20735,East,48.0,Female,,10676
United States,Columbus,,43229,East,61.0,Male,48551.0,10783
United States,Columbus,Ohio,43229,East,30.0,Female,66892.0,16406
United States,Columbus,Ohio,43229,East,28.0,Female,55981.0,18066
United States,Pasadena,,91104,West,,Male,107643.0,18629
United States,Seattle,Washington,98105,West,,Female,37369.0,13654
United States,Los Angeles,California,90045,West,53.0,Female,70185.0,12198
United States,East Orange,New Jersey,7017,East,54.0,Male,109761.0,16951
United States,Eau Claire,Wisconsin,54703,Central,52.0,Male,85894.0,18885
United States,,Illinois,60610,Central,34.0,Male,56666.0,18242
United States,Tampa,Florida,33614,South,32.0,Male,103887.0,17378
United States,,Florida,33614,South,34.0,Female,70684.0,14152
United States,Tampa,Florida,33614,South,18.0,,40456.0,13525
United States,Tampa,Florida,33614,South,37.0,Female,73125.0,16592
United States,Tampa,Florida,33614,South,34.0,Male,62012.0,18546
United States,New York City,New York,10009,East,31.0,Female,65233.0,13718
United States,Mesa,Arizona,85204,West,33.0,Female,82544.0,11036
United States,Burlington,Vermont,5408,East,,,69964.0,13842
United States,Burlington,Vermont,5408,East,,Female,104237.0,17539
United States,Burlington,Vermont,5408,East,,Male,73168.0,14033
United States,,Vermont,5408,East,,Female,51692.0,14403
United States,Houston,,77070,Central,,Female,68286.0,11225
United States,Aurora,Illinois,60505,Central,34.0,,41878.0,13044
United States,Denver,Colorado,80219,West,42.0,Male,54693.0,14438
United States,New York City,New York,10011,East,25.0,Male,88203.0,15759
United States,New York City,New York,10011,East,46.0,Female,62395.0,16399
United States,New York City,New York,10011,East,49.0,Male,60017.0,18044
United States,New York City,New York,10011,East,49.0,Male,99584.0,11831
United States,New York City,,10011,East,,Male,60939.0,13190
United States,New York City,New York,10011,East,,,70815.0,12611
United States,Arlington Heights,,60004,Central,30.0,Male,40691.0,18600
United States,Newport News,,23602,South,18.0,Female,74036.0,13042
United States,Tucson,,85705,West,28.0,,78832.0,13892
United States,New York City,New York,10024,East,39.0,Male,90936.0,15355
United States,New York City,New York,10024,East,48.0,Female,61447.0,12845
United States,Philadelphia,Pennsylvania,19134,East,56.0,Male,32381.0,13564
United States,,Illinois,60653,Central,,Female,102363.0,18046
United States,Chicago,Illinois,60653,Central,47.0,Female,80168.0,11305
United States,New York City,New York,10035,East,32.0,Male,43577.0,11642
United States,New York City,New York,10035,East,36.0,Female,89130.0,13061
United States,,Pennsylvania,19143,,39.0,Female,55568.0,14943
United States,Philadelphia,Pennsylvania,19143,East,35.0,,73212.0,16136
United States,Glendale,Arizona,85301,West,36.0,Male,79830.0,10426
United States,Los Angeles,California,90036,,27.0,,71323.0,13885
United States,Houston,Texas,77041,Central,,Male,84609.0,11572
United States,Seattle,Washington,98115,,43.0,Male,64200.0,13206
United States,Seattle,Washington,98115,West,28.0,,87978.0,15847
United States,Seattle,,98115,,38.0,Male,60715.0,14514
United States,Fayetteville,,28314,South,66.0,Male,32843.0,13858
United States,Fayetteville,North Carolina,28314,South,44.0,Male,66706.0,14065
United States,Houston,Texas,77041,Central,,Male,90168.0,17664
United States,Houston,Texas,77041,Central,30.0,Female,56594.0,15399
United States,San Francisco,California,94122,West,58.0,Male,57622.0,11334
United States,San Francisco,California,94122,West,34.0,Male,88764.0,11252
United States,San Francisco,California,94122,West,29.0,Female,59468.0,14013
United States,San Francisco,California,94122,West,28.0,Male,71551.0,16856
United States,New York City,New York,10035,East,18.0,Female,59954.0,18516
United States,Seattle,Washington,98105,,37.0,Female,56711.0,17410
United States,Buffalo,New York,14215,East,33.0,Male,77597.0,18464
United States,Huntsville,Texas,77340,Central,30.0,Male,92378.0,12908
United States,Dallas,Texas,75081,Central,,Female,136931.0,16823
United States,Dallas,,75081,Central,65.0,,36801.0,14905
United States,Philadelphia,Pennsylvania,19134,East,37.0,,84021.0,13003
United States,Peoria,Arizona,85345,West,37.0,,90530.0,17858
United States,Peoria,Arizona,85345,West,28.0,Female,94805.0,11472
United States,Peoria,Arizona,85345,West,21.0,Female,87264.0,12022
United States,Peoria,Arizona,85345,West,32.0,Female,59537.0,15880
United States,Philadelphia,,19143,East,42.0,Female,45435.0,10157
United States,,California,92054,West,49.0,,56286.0,11827
United States,Philadelphia,Pennsylvania,19134,East,26.0,,64191.0,14372
United States,Chicago,Illinois,60623,Central,69.0,Female,62449.0,11292
United States,New York City,New York,10035,East,43.0,Female,74813.0,17879
United States,,Ohio,44240,East,34.0,Female,69624.0,11297
United States,Jacksonville,Florida,32216,South,42.0,Male,52444.0,15649
United States,Jacksonville,Florida,32216,South,41.0,Female,50828.0,19695
United States,Coppell,Texas,75019,Central,36.0,,86084.0,18215
United States,Indianapolis,Indiana,46203,Central,43.0,Female,32115.0,15148
United States,Lawrence,Indiana,46226,Central,49.0,Male,65785.0,13194
United States,Tulsa,Oklahoma,74133,Central,,Female,53879.0,16303
United States,Redmond,Washington,98052,West,29.0,,83872.0,11340
United States,,California,94109,West,48.0,Female,115756.0,10680
United States,,Washington,99207,West,18.0,Female,107356.0,16789
United States,Los Angeles,California,90032,West,,Female,45155.0,16042
United States,Los Angeles,California,90032,West,33.0,Male,46235.0,18884
United States,Los Angeles,,90032,West,41.0,Male,68043.0,15760
United States,Los Angeles,California,90032,West,,Female,61381.0,10665
United States,,Tennessee,37421,South,37.0,,67503.0,12311
United States,Greensboro,,27405,South,47.0,Male,71711.0,13576
United States,Greensboro,North Carolina,27405,South,60.0,Female,73289.0,10030
United States,San Francisco,California,94122,West,47.0,Female,22530.0,19160
United States,San Francisco,,94122,West,48.0,Male,89840.0,15471
United States,New York City,New York,10024,East,,Female,86456.0,11661
United States,Lakewood,California,90712,West,46.0,Male,69985.0,12600
United States,Louisville,Kentucky,40214,South,35.0,Female,51788.0,19930
United States,Columbus,,43229,,66.0,Female,49385.0,14630
United States,Newark,Delaware,19711,East,34.0,Female,59842.0,19943
United States,,Washington,98115,West,37.0,Male,139863.0,18829
United States,New York City,New York,10024,East,34.0,Male,41542.0,13199
United States,New York City,New York,10024,East,18.0,Female,75720.0,12715
United States,New York City,New York,10024,East,25.0,,62511.0,18067
United States,New York City,New York,10024,East,25.0,Male,60859.0,16783
United States,New York City,New York,10024,East,28.0,Male,72050.0,18061
United States,New York City,New York,10024,East,36.0,Female,53945.0,19864
United States,,,10024,East,36.0,Male,93351.0,13990
United States,New York City,,10024,East,36.0,Female,22530.0,18297
United States,,Illinois,60653,Central,37.0,Male,60488.0,12824
United States,Chicago,Illinois,60653,Central,56.0,,65179.0,11425
United States,,Illinois,60653,Central,27.0,Male,56730.0,11909
United States,Chicago,Illinois,60653,Central,31.0,Female,52807.0,15701
United States,Oswego,Illinois,60543,Central,49.0,Female,105137.0,19363
United States,Oswego,Illinois,60543,Central,23.0,Female,112051.0,17040
United States,Oswego,Illinois,60543,Central,25.0,Male,,19824
United States,Dallas,Texas,75220,Central,25.0,,95644.0,14202
United States,Philadelphia,Pennsylvania,19134,,30.0,Male,63251.0,17033
United States,Los Angeles,,90008,West,56.0,Female,105001.0,18091
United States,,Texas,77036,Central,44.0,Female,103415.0,16879
United States,Houston,Texas,77036,Central,18.0,,72097.0,17263
United States,Wheeling,West Virginia,26003,East,27.0,Female,,19149
United States,,New Jersey,7501,East,22.0,Male,72655.0,19255
United States,Portland,,97206,West,42.0,Female,86004.0,12050
United States,Huntsville,Alabama,35810,South,34.0,Female,69978.0,16668
United States,San Francisco,,94110,West,29.0,Female,59082.0,19944
United States,San Francisco,California,94110,West,35.0,Female,124034.0,19992
United States,Oklahoma City,Oklahoma,73120,Central,,Male,84411.0,14933
United States,Broken Arrow,Oklahoma,74012,Central,64.0,Female,69705.0,15479
United States,Broken Arrow,Oklahoma,74012,Central,,Female,,16758
United States,Mission Viejo,,92691,West,53.0,Female,23120.0,17326
United States,Mission Viejo,California,92691,,,,67052.0,10411
United States,Greenwood,Indiana,46142,Central,41.0,Female,102047.0,13567
United States,Greenwood,Indiana,46142,Central,26.0,Female,57045.0,15835
United States,Greenwood,Indiana,46142,Central,33.0,Male,103712.0,11663
United States,Milwaukee,Wisconsin,53209,,25.0,Male,75653.0,19919
United States,San Francisco,California,94109,West,45.0,Female,68876.0,12716
United States,Rome,New York,13440,East,53.0,,111271.0,14875
United States,Rome,,13440,East,29.0,Male,,14259
United States,New York City,New York,10009,East,55.0,Female,54923.0,12897
United States,New York City,New York,10009,East,,Female,91186.0,14296
United States,,Michigan,48127,Central,35.0,,86033.0,13265
United States,,Michigan,48127,Central,39.0,Female,88235.0,14447
United States,Dearborn Heights,Michigan,48127,Central,39.0,Female,38044.0,18453
United States,Dearborn Heights,,48127,Central,49.0,Female,65505.0,19916
United States,New York City,,10024,East,46.0,,,16543
United States,,Illinois,60623,Central,44.0,Female,55953.0,13506
United States,Dallas,Texas,75217,Central,18.0,Female,85155.0,10725
United States,Appleton,Wisconsin,54915,Central,27.0,Female,65451.0,15248
United States,Jacksonville,Florida,32216,South,46.0,Female,68073.0,13763
United States,Chicago,Illinois,60653,Central,63.0,Female,80738.0,13795
United States,Bowling Green,,43402,East,28.0,Female,54350.0,18966
United States,Bowling Green,Ohio,43402,East,18.0,,59195.0,14046
United States,Bowling Green,Ohio,43402,East,31.0,Female,57158.0,15807
United States,San Francisco,California,94110,West,43.0,Female,,15080
United States,,California,90049,West,35.0,Male,91859.0,15003
United States,Chicago,Illinois,60623,Central,45.0,Female,37620.0,14744
United States,Chicago,,60623,Central,,Male,46912.0,15724
United States,Chicago,Illinois,60623,Central,23.0,,55357.0,11582
United States,,Washington,98115,West,34.0,Female,78954.0,19048
United States,Seattle,Washington,98115,West,52.0,Female,80595.0,13097
United States,Seattle,Washington,98115,West,46.0,Male,65322.0,12192
United States,Seattle,Washington,98115,West,41.0,Female,98252.0,13502
United States,Seattle,Washington,98115,West,36.0,Female,61685.0,17432
United States,Beaumont,Texas,77705,Central,42.0,Male,73888.0,15432
United States,Seattle,,98103,West,25.0,,92241.0,10082
United States,Dallas,Texas,75217,Central,45.0,,,14784
United States,New York City,New York,10011,East,40.0,Female,79799.0,15960
United States,New York City,New York,10011,East,40.0,Male,64579.0,16709
United States,New York City,New York,10011,East,44.0,Male,75976.0,16337
United States,New York City,New York,10011,,,Male,64765.0,11291
United States,,Illinois,60610,Central,51.0,Female,89128.0,12308
United States,San Francisco,California,94110,West,51.0,,77964.0,18918
United States,Providence,Rhode Island,2908,,45.0,Female,72169.0,16312
United States,Providence,Rhode Island,2908,East,,Male,65444.0,13292
United States,Phoenix,Arizona,85023,West,49.0,,34021.0,14290
United States,Houston,Texas,77095,Central,32.0,Female,59308.0,15391
United States,Houston,Texas,77095,Central,52.0,Female,,14317
United States,Houston,Texas,77095,Central,52.0,Female,62233.0,10045
United States,Houston,Texas,77095,Central,37.0,Female,66463.0,19318
United States,Columbus,Indiana,47201,Central,38.0,,89815.0,11120
United States,Columbus,,47201,Central,53.0,Female,62232.0,18148
United States,Philadelphia,Pennsylvania,19134,East,42.0,,,16773
United States,Philadelphia,Pennsylvania,19134,East,51.0,Female,103536.0,12220
United States,Philadelphia,Pennsylvania,19134,East,,Male,91148.0,12439
United States,San Jose,California,95123,West,40.0,Male,66420.0,14322
United States,Philadelphia,Pennsylvania,19140,East,35.0,Female,70731.0,13972
United States,Springfield,Virginia,22153,South,48.0,Female,80905.0,11768
United States,Broomfield,Colorado,80020,West,45.0,Female,47801.0,11798
United States,Columbus,,43229,East,,Female,69489.0,18314
United States,Columbus,Ohio,43229,East,59.0,Female,62349.0,10982
United States,Concord,New Hampshire,3301,East,40.0,Female,78448.0,17705
United States,Houston,,77095,Central,62.0,Female,67237.0,14546
United States,Newark,Ohio,43055,East,30.0,Male,60508.0,19204
United States,Newark,Ohio,43055,East,37.0,Female,30110.0,18515
United States,Newark,Ohio,43055,East,24.0,Female,64699.0,14105
United States,Newark,,43055,East,35.0,Female,89349.0,10681
United States,Newark,Ohio,43055,East,28.0,Female,75345.0,19011
United States,,Ohio,43055,East,51.0,Female,90833.0,13383
United States,Los Angeles,California,90045,West,52.0,Female,102279.0,12937
United States,Tampa,Florida,33614,South,56.0,Female,72537.0,11854
United States,Tampa,Florida,33614,South,54.0,Female,35668.0,19628
United States,Tampa,Florida,33614,South,,Female,68723.0,12535
United States,Fremont,Nebraska,68025,Central,27.0,Male,47957.0,18906
United States,Columbus,Ohio,43229,East,40.0,Female,77729.0,18965
United States,Columbus,Ohio,43229,East,,Male,94280.0,17124
United States,Columbus,Ohio,43229,East,38.0,,,18683
United States,Columbus,,43229,East,46.0,,46239.0,12498
United States,Columbus,Ohio,43229,East,37.0,,27533.0,10707
United States,Pomona,California,91767,West,,Male,76264.0,17566
United States,San Antonio,Texas,78207,Central,35.0,Female,70276.0,10930
United States,,Texas,78207,Central,48.0,Female,103223.0,17952
United States,San Antonio,,78207,Central,42.0,,103494.0,18625
United States,New York City,New York,10035,East,,Female,96408.0,15017
United States,New York City,New York,10035,,44.0,Male,57015.0,10828
United States,,New York,10035,East,39.0,Male,76873.0,17950
United States,,New York,10035,East,41.0,Male,40785.0,12589
United States,Philadelphia,Pennsylvania,19120,East,37.0,,60351.0,11361
United States,New York City,,10024,East,33.0,Female,35538.0,15711
United States,Detroit,Michigan,48234,Central,49.0,Female,105937.0,18407
United States,Miami,Florida,33142,South,40.0,,53972.0,18865
United States,Concord,California,94521,West,42.0,Female,69726.0,12288
United States,Chicago,Illinois,60653,Central,47.0,,81624.0,13055
United States,Wheeling,Illinois,60090,Central,40.0,Female,,12615
United States,Chicago,Illinois,60610,Central,42.0,Male,51259.0,13876
United States,Chicago,Illinois,60610,Central,19.0,Female,101130.0,13407
United States,Pasadena,Texas,77506,Central,46.0,Female,113949.0,18646
United States,Pasadena,Texas,77506,Central,32.0,Female,54893.0,14143
United States,,New York,10024,East,48.0,Female,55442.0,18805
United States,New York City,New York,10024,East,34.0,Female,70451.0,10427
United States,San Jose,California,95123,West,34.0,Male,86889.0,10848
United States,San Jose,California,95123,West,43.0,Female,79966.0,15295
United States,San Jose,California,95123,West,46.0,Female,79131.0,10089
United States,Sacramento,California,95823,West,41.0,Female,41934.0,14127
United States,Springfield,Oregon,97477,West,,Male,85998.0,18522
United States,Mansfield,Texas,76063,Central,,Female,84484.0,13486
United States,Jonesboro,Arkansas,72401,South,31.0,Female,56219.0,19513
United States,Virginia Beach,Virginia,23464,South,43.0,Male,56875.0,12939
United States,Rochester,New York,14609,East,59.0,Male,88751.0,17525
United States,Chesapeake,Virginia,23320,South,18.0,Female,33909.0,10296
United States,Lancaster,Ohio,43130,East,,Female,92017.0,14686
United States,,Ohio,43130,East,53.0,Male,62509.0,10745
United States,New York City,New York,10024,East,,Male,66034.0,12882
United States,New York City,New York,10024,East,36.0,Male,49124.0,18578
United States,Los Angeles,California,90045,West,28.0,Male,70431.0,12120
United States,Los Angeles,,90045,West,37.0,Female,43597.0,18479
United States,Jackson,Mississippi,39212,,,Female,54364.0,15255
United States,Woodland,California,95695,West,,Female,49393.0,16845
United States,Seattle,Washington,98115,West,44.0,Male,80905.0,14316
United States,Seattle,Washington,98115,West,59.0,Female,59296.0,18788
United States,Seattle,Washington,98115,West,32.0,Female,95945.0,12089
United States,Los Angeles,California,90049,West,38.0,Female,96135.0,16245
United States,Bowling Green,Ohio,43402,East,41.0,,,12369
United States,Bowling Green,,43402,East,34.0,Female,73584.0,11126
United States,Bowling Green,Ohio,43402,East,25.0,Male,56419.0,18129
United States,Lancaster,Ohio,43130,East,,Female,36417.0,12279
United States,,,43130,,43.0,Female,66007.0,17462
United States,Lancaster,Ohio,43130,East,41.0,Female,122821.0,12560
United States,Dallas,Texas,75220,Central,46.0,Male,77234.0,19229
United States,Dallas,,75220,Central,48.0,Female,62442.0,10213
United States,Dallas,,75220,Central,40.0,,56300.0,14885
United States,Lubbock,,79424,Central,18.0,Female,94032.0,11299
United States,,,48227,Central,31.0,Male,49107.0,17279
United States,Newark,Ohio,43055,East,39.0,Male,,12391
United States,,Ohio,43055,East,,,60624.0,13621
United States,New York City,New York,10011,East,36.0,Female,69807.0,19257
United States,,New York,10011,East,27.0,Female,61783.0,10403
United States,Minneapolis,,55407,Central,47.0,,84924.0,17338
United States,Everett,Massachusetts,2149,East,33.0,Female,112179.0,11473
United States,Everett,,2149,East,42.0,Female,91280.0,12045
United States,Everett,Massachusetts,2149,East,46.0,Female,89098.0,11222
United States,Seattle,Washington,98105,West,38.0,Female,118102.0,10158
United States,Seattle,Washington,98105,West,,Male,33443.0,10151
United States,,California,90032,West,40.0,Male,92900.0,12836
United States,Concord,North Carolina,28027,South,27.0,Female,78491.0,11062
United States,Seattle,Washington,98103,West,45.0,Male,88335.0,17792
United States,Seattle,Washington,98103,West,25.0,Female,82900.0,17925
United States,Seattle,Washington,98103,West,22.0,Female,92975.0,10449
United States,Seattle,Washington,98103,West,33.0,Male,43977.0,16145
United States,Glendale,Arizona,85301,West,49.0,Female,78252.0,14753
United States,Glendale,Arizona,85301,West,38.0,Female,95931.0,13465
United States,Glendale,Arizona,85301,West,46.0,Female,75300.0,16050
United States,Coon Rapids,Minnesota,55433,Central,35.0,Female,46432.0,14844
United States,Coon Rapids,,55433,Central,35.0,Female,,14934
United States,Los Angeles,California,90045,West,18.0,Female,98485.0,11381
United States,Los Angeles,California,90045,West,31.0,Male,55824.0,10926
United States,Los Angeles,California,90045,West,53.0,Female,95411.0,10891
United States,Los Angeles,California,90045,West,32.0,Male,72544.0,15510
United States,Tucson,Arizona,85705,West,69.0,Female,,16346
United States,Tucson,Arizona,85705,West,40.0,Female,79932.0,17496
United States,New York City,New York,10035,East,52.0,,57564.0,17352
United States,New York City,New York,10035,East,18.0,Female,48804.0,18214
United States,New York City,New York,10035,,51.0,Female,75338.0,11668
United States,,New York,10035,East,41.0,Female,41203.0,13426
United States,Pomona,California,91767,West,37.0,Male,79823.0,10534
United States,Santa Barbara,,93101,West,32.0,Female,63826.0,19890
United States,Santa Barbara,California,93101,West,,Male,32743.0,16509
United States,Santa Barbara,California,93101,West,18.0,Female,84069.0,10450
United States,San Francisco,California,94109,West,18.0,,73261.0,14919
United States,Riverside,California,92503,West,35.0,Male,45296.0,14727
United States,Los Angeles,California,90049,West,48.0,Female,74044.0,14580
United States,Los Angeles,California,90049,West,34.0,Female,89738.0,11549
United States,San Clemente,California,92672,West,,Female,46720.0,19512
United States,San Clemente,,92672,West,,Female,65490.0,14529
United States,Decatur,Alabama,35601,South,26.0,Female,70708.0,15137
United States,Greensboro,North Carolina,27405,South,,Female,47388.0,14353
United States,Dublin,California,94568,,34.0,Female,51995.0,10577
United States,Philadelphia,Pennsylvania,19143,East,42.0,Male,68598.0,10062
United States,Philadelphia,Pennsylvania,19143,East,,Male,93583.0,17502
United States,Houston,Texas,77095,Central,,Female,93456.0,17998
United States,Bakersfield,California,93309,West,50.0,,53369.0,13523
United States,Richmond,Indiana,47374,Central,22.0,Female,22530.0,11438
United States,New York City,New York,10009,East,,,72844.0,13545
United States,New York City,New York,10009,East,,Female,94656.0,17587
United States,San Francisco,,94122,West,35.0,Female,100230.0,19294
United States,San Francisco,California,94122,West,19.0,Female,63390.0,14640
United States,,California,94122,West,,Female,63881.0,11366
United States,,California,94122,West,,Female,80411.0,15125
United States,San Francisco,California,94122,West,20.0,,50199.0,11594
United States,San Francisco,California,94122,West,30.0,Male,96465.0,14453
United States,Los Angeles,California,90032,West,50.0,Female,40101.0,16850
United States,San Diego,California,92037,West,,Female,60463.0,15773
United States,Arlington,Texas,76017,Central,45.0,Male,77261.0,19571
United States,Richmond,Virginia,23223,South,32.0,Female,53769.0,15573
United States,,,23223,South,33.0,Female,45474.0,13603
United States,New York City,New York,10035,East,18.0,Male,57774.0,16361
United States,Houston,Texas,77041,Central,62.0,Female,112929.0,11547
United States,Fairfield,Connecticut,6824,,,Male,89189.0,10274
United States,San Francisco,California,94110,West,20.0,Male,42828.0,15119
United States,San Francisco,California,94110,West,40.0,Female,58056.0,17510
United States,Springfield,Ohio,45503,East,40.0,Female,85352.0,11806
United States,Detroit,Michigan,48234,Central,,Male,83348.0,16947
United States,,Pennsylvania,19140,,39.0,Female,38197.0,12477
United States,Inglewood,California,90301,West,,,49786.0,10141
United States,Inglewood,California,90301,West,29.0,Female,103616.0,11927
United States,Inglewood,,90301,West,,,58416.0,11696
United States,San Luis Obispo,California,93405,West,18.0,,68482.0,12124
United States,Wilmington,Delaware,19805,East,56.0,Female,22530.0,11421
United States,Wilmington,Delaware,19805,East,60.0,Female,78239.0,13923
United States,Wilmington,Delaware,19805,,41.0,Female,,18747
United States,San Francisco,California,94122,West,44.0,,71839.0,15963
United States,Los Angeles,California,90045,West,27.0,Male,97627.0,18800
United States,Los Angeles,,90045,West,48.0,Female,70722.0,19568
United States,Los Angeles,California,90045,West,26.0,Male,82940.0,17022
United States,,California,90045,West,,Female,,12385
United States,Philadelphia,Pennsylvania,19143,East,47.0,Male,106556.0,16197
United States,Philadelphia,Pennsylvania,19143,East,,,44894.0,12707
United States,Philadelphia,,19143,East,34.0,Female,57898.0,16753
United States,Philadelphia,Pennsylvania,19143,East,55.0,Female,59341.0,18102
United States,Philadelphia,,19143,,52.0,Female,,15920
United States,San Francisco,California,94122,West,50.0,Female,87577.0,15261
United States,Philadelphia,Pennsylvania,19134,East,36.0,Female,76313.0,16766
United States,Houston,,77041,Central,45.0,Female,105257.0,15154
United States,Houston,Texas,77041,Central,18.0,Female,,15867
United States,Lancaster,Pennsylvania,17602,East,42.0,Female,65938.0,19680
United States,Green Bay,Wisconsin,54302,Central,,Male,86712.0,11640
United States,,,10024,East,38.0,Female,72225.0,13139
United States,New York City,New York,10024,East,53.0,Female,103640.0,11314
United States,New York City,New York,10011,East,18.0,Male,41685.0,16808
United States,,Illinois,61701,,27.0,Female,82273.0,11204
United States,Boise,,83704,West,18.0,Female,84707.0,13960
United States,Lowell,Massachusetts,1852,East,20.0,Female,88747.0,19755
United States,Lowell,Massachusetts,1852,East,,Male,42189.0,11992
